Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,05:31,Foul personal (shooting;2 free throws) (under the basket) Ice Brady(UConn),63 - 59,5254215,561101,560694,2024-04-02
4,05:34,"2pt pull up jump shot (inside center) missed by JuJu Watkins(Southern California), rebound offensive Rayah Marshall(Southern California)",63 - 59,5254215,561101,560694,2024-04-02
4,05:48,2pt driving layup (under the basket) made by Aaliyah Edwards(UConn),63 - 59,5254215,561101,560694,2024-04-02
4,06:08,"3pt jump shot (outside right) missed by Kayla Padilla(Southern California), rebound defensive (team) UConn",61 - 59,5254215,561101,560694,2024-04-02
4,06:27,"2pt jump shot (inside left) made by Ice Brady(UConn), assist Nika Muhl(UConn)",61 - 59,5254215,561101,560694,2024-04-02
4,06:55,"2pt pull up jump shot (blocked) (inside right) missed by JuJu Watkins(Southern California), rebound defensive Ashlynn Shade(UConn)",59 - 59,5254215,561101,560694,2024-04-02
4,07:06,"2pt turnaround jump shot (in the paint) missed by Ice Brady(UConn), rebound defensive Kaitlyn Davis(Southern California), rebound defensive Kaitlyn Davis(Southern California)",59 - 59,5254215,561101,560694,2024-04-02
4,07:21,Timeout commercial,59 - 59,5254215,561101,560694,2024-04-02
4,07:21,Timeout short UConn,59 - 59,5254215,561101,560694,2024-04-02
4,07:32,"3pt jump shot (outside left) made by McKenzie Forbes(Southern California), assist Kaitlyn Davis(Southern California), assist Kaitlyn Davis(Southern California)",59 - 59,5254215,561101,560694,2024-04-02
4,07:41,"2pt layup (under the basket) missed by Aaliyah Edwards(UConn), rebound defensive Rayah Marshall(Southern California), rebound defensive Rayah Marshall(Southern California)",59 - 56,5254215,561101,560694,2024-04-02
4,08:09,2pt driving layup (under the basket) made by JuJu Watkins(Southern California),59 - 56,5254215,561101,560694,2024-04-02
4,08:18,"2pt pull up jump shot (inside left) missed by Ashlynn Shade(UConn), rebound defensive Rayah Marshall(Southern California), rebound defensive Rayah Marshall(Southern California)",59 - 54,5254215,561101,560694,2024-04-02
4,08:42,"3pt pull up jump shot (outside left) missed by McKenzie Forbes(Southern California), rebound defensive Ashlynn Shade(UConn), rebound defensive Ashlynn Shade(UConn)",59 - 54,5254215,561101,560694,2024-04-02
4,08:47,"Free throw 2 of 2 missed by Ice Brady(UConn), rebound defensive McKenzie Forbes(Southern California)",59 - 54,5254215,561101,560694,2024-04-02
4,08:47,Free throw 1 of 2 made by Ice Brady(UConn),59 - 54,5254215,561101,560694,2024-04-02
4,08:47,Foul personal (shooting;2 free throws) (in the paint) Kayla Padilla(Southern California),58 - 54,5254215,561101,560694,2024-04-02
4,09:08,Free throw 1 of 1 made by JuJu Watkins(Southern California),58 - 54,5254215,561101,560694,2024-04-02
4,09:08,Foul personal (shooting;1 free throw) (under the basket) Ice Brady(UConn),58 - 53,5254215,561101,560694,2024-04-02
4,09:08,"2pt layup (under the basket) made by JuJu Watkins(Southern California), assist McKenzie Forbes(Southern California)",58 - 53,5254215,561101,560694,2024-04-02
4,09:27,Free throw 1 of 1 (2nd chance;off turnover) made by Aaliyah Edwards(UConn),58 - 51,5254215,561101,560694,2024-04-02
4,09:27,Substitution Southern California: in McKenzie Forbes,57 - 51,5254215,561101,560694,2024-04-02
4,09:27,Substitution Southern California: out Taylor Bigby,57 - 51,5254215,561101,560694,2024-04-02
4,09:27,Foul personal (shooting;1 free throw) (under the basket) Rayah Marshall(Southern California),57 - 51,5254215,561101,560694,2024-04-02
4,09:27,"2pt driving layup (2nd chance;off turnover) (under the basket) made by Aaliyah Edwards(UConn), assist Paige Bueckers(UConn)",57 - 51,5254215,561101,560694,2024-04-02
4,09:47,2pt driving layup (off turnover;fast break) (under the basket) missed by Paige Bueckers(UConn),55 - 51,5254215,561101,560694,2024-04-02
4,09:50,"Turnover bad pass (outside center) Taylor Bigby(Southern California), steal Paige Bueckers(UConn), steal Paige Bueckers(UConn)",55 - 51,5254215,561101,560694,2024-04-02
4,10:00,Period start,55 - 51,5254215,561101,560694,2024-04-02
4,10:00,Substitution Southern California: in JuJu Watkins,55 - 51,5254215,561101,560694,2024-04-02
4,10:00,Substitution Southern California: out Kayla Williams,55 - 51,5254215,561101,560694,2024-04-02
3,00:00.00,Period end (confirmed),55 - 51,5254215,561101,560694,2024-04-02
