Period,Clock,Play,Score,game_id,home_id,away_id,game_date
4,00:31.30,Foul personal (2 free throws) (inside left) Halle Douglass(WIS),62 - 60,5254233,561227,561062,2024-04-02
4,00:38.40,"Turnover bad pass (inside center) Brooke Schramek(WIS), steal Julia Martinez(STL)",62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Substitution STL: in Brooklyn Gray,62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Substitution STL: out Peyton Kennedy,62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Substitution WIS: in Brooke Schramek,62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Substitution WIS: out D'Yanis Jimenez,62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Timeout short WIS,62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Free throw 2 of 2 (off turnover) made by Tierra Simon(STL),62 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,"Free throw 1 of 2 (off turnover) missed by Tierra Simon(STL), rebound offensive dead ball STL",61 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Foul personal (2 free throws) (outside left) D'Yanis Jimenez(WIS),61 - 60,5254233,561227,561062,2024-04-02
4,00:40.90,Foul (back court) STL,61 - 60,5254233,561227,561062,2024-04-02
4,00:46.00,"Turnover lost ball (outside center) Ronnie Porter(WIS), steal Julia Martinez(STL)",61 - 60,5254233,561227,561062,2024-04-02
4,00:53.50,2pt jump shot (inside right) made by Peyton Kennedy(STL),61 - 60,5254233,561227,561062,2024-04-02
4,00:59.20,Timeout short STL,59 - 60,5254233,561227,561062,2024-04-02
4,00:59.20,Free throw 2 of 2 made by Ronnie Porter(WIS),59 - 60,5254233,561227,561062,2024-04-02
4,00:59.20,Free throw 1 of 2 made by Ronnie Porter(WIS),59 - 59,5254233,561227,561062,2024-04-02
4,00:59.20,Foul personal (2 free throws) (inside right) Kennedy Calhoun(STL),59 - 58,5254233,561227,561062,2024-04-02
4,01:05,2pt driving layup (under the basket) made by Kennedy Calhoun(STL),59 - 58,5254233,561227,561062,2024-04-02
4,01:19,"3pt jump shot (outside left wing) made by Tessa Grady(WIS), assist D'Yanis Jimenez(WIS)",57 - 58,5254233,561227,561062,2024-04-02
